RECORDTIME,RMSSD
20120212 4:00,0.291983831
20120212 5:00,0.509820494
20120212 6:00,0.56911943
20120212 7:00,0.470256545
20120212 8:00,0.32543933
20120212 9:00,0.247345168
20120212 10:00,0.184569117
20120212 11:00,0.267080151
20120212 12:00,0.312564602
20120212 13:00,0.204492052
20120212 14:00,0.133352126
20120212 15:00,0.166619675
20120212 16:00,0.151865422
20120212 17:00,0.117846064
20120212 18:00,0.076026688
20120212 19:00,0.094727936
20120212 20:00,0.12188704
20120212 21:00,0.136077434
20120212 22:00,0.078934073
20120212 23:00,0
20120213 0:00,0.007230288
20120213 1:00,0.117752089
20120213 2:00,0.112113521
20120213 3:00,0.103185787
20120213 4:00,0.152429282
20120213 5:00,0.202424575
20120213 6:00,0.218400521
20120213 7:00,0.255521096
20120213 8:00,0.219246307
20120213 9:00,0.216145093
20120213 10:00,0.275631987
20120213 11:00,0.316417619
20120213 12:00,0.400338308
20120213 13:00,0.323277878
20120213 14:00,0.285969356
20120213 15:00,0.316135694
20120213 16:00,0.288318762
20120213 17:00,0.299313969
20120213 18:00,0.219716188
20120213 19:00,0.143595523
20120213 20:00,0.077342353
20120213 21:00,0.045484446
20120213 22:00,0.017197629
20120213 23:00,0.011647166
20120214 0:00,0.009397614
20120214 1:00,0
20120214 2:00,0.000540364
20120214 3:00,0.05366037
20120214 4:00,0.082511042
20120214 5:00,0.187482373
20120214 6:00,0.161169057
20120214 7:00,0.16502208
20120214 8:00,0.113429189
20120214 9:00,0.189737801
20120214 10:00,0.218776425
20120214 11:00,0.204680006
20120214 12:00,0.222159564
20120214 13:00,0.29715252
20120214 14:00,0.342824918
20120214 15:00,0.316135696
20120214 16:00,0.234564415
20120214 17:00,0.179776335
20120214 18:00,0.234752367
20120214 19:00,0.336152607
20120214 20:00,0.341133343
20120214 21:00,0.396015405
20120214 22:00,0.409453991
20120214 23:00,0.260501827
20120215 0:00,0.289634427
20120215 1:00,0.409829893
20120215 2:00,0.503806031
20120215 3:00,0.360398453
20120215 4:00,0.325251381
20120215 5:00,0.273940412
20120215 6:00,0.341133345
20120215 7:00,0.354759883
20120215 8:00,0.208627003
20120215 9:00,0.160323276
20120215 10:00,0.044074804
20120215 11:00,0.033643455
20120215 12:00,0.022084391
20120215 13:00,0.035147071
20120215 14:00,0.055351941
20120215 15:00,0.075556807
20120215 16:00,0.074898973
20120215 17:00,0.059768816
20120215 18:00,0.038718165
20120215 19:00,0.037684427
20120215 20:00,0.047176018
20120215 21:00,0.069824263
20120215 22:00,0.073489332
20120215 23:00,0.059862793
20120216 0:00,0.061084484
20120216 1:00,0.077436329
20120216 2:00,0.078000186
20120216 3:00,0.157410013
20120216 4:00,0.191147442
20120216 5:00,0.250446383
20120216 6:00,0.299407947
20120216 7:00,0.312658582
20120216 8:00,0.279672955
20120216 9:00,0.296400706
20120216 10:00,0.183911284
20120216 11:00,0.133540078
20120216 12:00,0.084578514
20120216 13:00,0.116060519
20120216 14:00,0.140024432
20120216 15:00,0.111455687
20120216 16:00,0.079221873
20120216 17:00,0.059392912
20120216 18:00,0.042289258
20120216 19:00,0.048021802
20120216 20:00,0.028286813
20120216 21:00,0.059110986
20120216 22:00,0.092378536
20120216 23:00,0.151113612
20120217 0:00,0.174889574
20120217 1:00,0.178930548
20120217 2:00,0.218306545
20120217 3:00,0.194060705
20120217 4:00,0.148482282
20120217 5:00,0.16859317
20120217 6:00,0.341415272
20120217 7:00,0.503524097
20120217 8:00,0.262193394
20120217 9:00,0.292923593
20120217 10:00,0.252795784
20120217 11:00,0.362277977
20120217 12:00,0.371581611
20120217 13:00,0.34301287
20120217 14:00,0.285123575
20120217 15:00,0.439808278
20120217 16:00,0.334273091
20120217 17:00,0.185884782
20120217 18:00,0.199135419
20120217 19:00,0.154872659
20120217 20:00,0.184757071
20120217 21:00,0.154308803
20120217 22:00,0.131096698
20120217 23:00,0.042289256
20120218 0:00,0.053472416
20120218 1:00,0.002422822
20120218 2:00,0
20120218 3:00,0.077248375
20120218 4:00,0.122732823
20120218 5:00,0.157691944
20120218 6:00,0.213325809
20120218 7:00,0.230241511
20120218 8:00,0.10873038
20120218 9:00,0.12254487
20120218 10:00,0.127149701
20120218 11:00,0.155248562
20120218 12:00,0.205337837
20120218 13:00,0.131190677
20120218 14:00,0.12423644
20120218 15:00,0.141715998
20120218 16:00,0.043980828
20120218 17:00,0.046048303
20120218 18:00,0.071891738
20120218 19:00,0.047927825
20120218 20:00,0.013156657
20120218 21:00,0.017761488
20120218 22:00,0.016343036
20120218 23:00,0.008249342
20120219 0:00,0.049901323
20120219 1:00,0.071045953
20120219 2:00,0.056855558
20120219 3:00,0.14979795
20120219 4:00,0.425993794
20120219 5:00,0.628888246
20120219 6:00,0.449863731
20120219 7:00,0.283901884
20120219 8:00,0.198759513
20120219 9:00,0.271309085
20120219 10:00,0.30617423
20120219 11:00,0.406634706
20120219 12:00,0.546095278
20120219 13:00,0.468001115
20120219 14:00,0.377971989
20120219 15:00,0.412273271
20120219 16:00,0.316699551
20120219 17:00,0.174983549
20120219 18:00,0.185508872
20120219 19:00,0.130532844
20120219 20:00,0.142843715
20120219 21:00,0.139366601
20120219 22:00,0.200826988
20120219 23:00,0.27769946
20120220 0:00,0.307865794
20120220 1:00,0.293393474
20120220 2:00,0.286251288
20120220 3:00,0.458979405
20120220 4:00,0.415750392
20120220 5:00,0.414434726
20120220 6:00,0.38595996
20120220 7:00,0.309839294
20120220 8:00,0.314256173
20120220 9:00,0.279672956
20120220 10:00,0.258904231
20120220 11:00,0.329480307
20120220 12:00,0.219716183
20120220 13:00,0.173573909
20120220 14:00,0.151301568
20120220 15:00,0.126491864
20120220 16:00,0.136735264
20120220 17:00,0.061272437
20120220 18:00,0.05319049
20120220 19:00,0.072549572
20120220 20:00,0.026495395
20120220 21:00,0.009203787
20120220 22:00,0.003553471
20120220 23:00,0.047457942
20120221 0:00,0.123766559
20120221 1:00,0.177614881
20120221 2:00,0.2499765
20120221 3:00,0.269899443
20120221 4:00,0.341885153
20120221 5:00,0.604924337
20120221 6:00,0.467625216
20120221 7:00,0.250822284
20120221 8:00,0.258152426
20120221 9:00,0.288976597
20120221 10:00,0.240109008
20120221 11:00,0.18954985
20120221 12:00,0.128183439
20120221 13:00,0.142561785
20120221 14:00,0.112489425
20120221 15:00,0.065971242
20120221 16:00,0.063057983
20120221 17:00,0.07160981
20120221 18:00,0.084578514
20120221 19:00,0.077718258
20120221 20:00,0.058453151
20120221 21:00,0.038530214
20120221 22:00,0.04680011
20120221 23:00,0.068132692
20120222 0:00,0.066629074
20120222 1:00,0.103561693
20120222 2:00,0.049431444
20120222 3:00,0.349591197
20120222 4:00,0.393102139
20120222 5:00,0.34545625
20120222 6:00,0.552391673
20120222 7:00,0.371863543
20120222 8:00,0.420637144
20120222 9:00,0.206841458
20120222 10:00,0.141152143
20120222 11:00,0.082417064
20120222 12:00,0.053566393
20120222 13:00,0.021802462
20120222 14:00,0.010431351
20120222 15:00,0.00045226
20120222 16:00,0
20120222 17:00,0
20120222 18:00,0.02348816
20120222 19:00,0.004411005
20120222 20:00,0
20120222 21:00,0
20120222 22:00,0
20120222 23:00,0
20120223 0:00,0.003371393
20120223 1:00,0.018692442
20120223 2:00,0.05507001
20120223 3:00,0.087491776
20120223 4:00,0.112771354
20120223 5:00,0.09876891
20120223 6:00,0.166995581
20120223 7:00,0.212292072
20120223 8:00,0.209942672
20120223 9:00,0.09829903
20120223 10:00,0.074711023
20120223 11:00,0.202988436
20120223 12:00,0.21896438
20120223 13:00,0.260125926
20120223 14:00,0.213701718
20120223 15:00,0.103749646
20120223 16:00,0.079973686
20120223 17:00,0.176487169
20120223 18:00,0.186824541
20120223 19:00,0.075368855
20120223 20:00,0.087491775
20120223 21:00,0.144253357
20120223 22:00,0.188892017
20120223 23:00,0.12470632
20120224 0:00,0.177520907
20120224 1:00,0.238417436
20120224 2:00,0.391880457
20120224 3:00,0.352974341
20120224 4:00,0.216051116
20120224 5:00,0.34338877
20120224 6:00,0.48256741
20120224 7:00,0.485292726
20120224 8:00,0.303354942
20120224 9:00,0.149140117
20120224 10:00,0.003544663
20120224 11:00,0
20120224 12:00,0.033925383
20120224 13:00,0.118973778
20120224 14:00,0.115966543
20120224 15:00,0.093788174
20120224 16:00,0.036738791
20120224 17:00,0.132318389
20120224 18:00,0.415562434
20120224 19:00,0.505215669
20120224 20:00,0.500140953
20120224 21:00,0.514895206
20120224 22:00,0.469128832
20120224 23:00,0.452870959
20120225 0:00,0.459261331
20120225 1:00,0.485574657
20120225 2:00,0.479372226
20120225 3:00,0.282586217
20120225 4:00,0.186260686
20120225 5:00,0.339253823
20120225 6:00,0.52955548
20120225 7:00,0.240578887
20120225 8:00,0.087491773
20120225 9:00,0.027526197
20120225 10:00,0
20120225 11:00,0
20120225 12:00,0.008067264
20120225 13:00,0.173291978
20120225 14:00,0.144347334
20120225 15:00,0.293581422
20120225 16:00,0.660558206
20120225 17:00,0.469128825
20120225 18:00,0.611502665
20120225 19:00,0.740625862
20120225 20:00,0.720702923
20120225 21:00,0.695517318
20120225 22:00,0.815148936
20120225 23:00,0.561789292
20120226 0:00,0.657269042
20120226 1:00,0.434263683
20120226 2:00,0
20120226 3:00,0.065307535
20120226 4:00,0
20120226 5:00,0
20120226 6:00,0.047255311
20120226 7:00,0.108918331
20120226 8:00,0.143031667
20120226 9:00,0.118409922
20120226 10:00,0.007976224
20120226 11:00,0.007315456
20120226 12:00,0.055163988
20120226 13:00,0
20120226 14:00,0.000358283
20120226 15:00,0.010877736
20120226 16:00,0.0830749
20120226 17:00,0.062870029
20120226 18:00,0.040315758
20120226 19:00,0.033079597
20120226 20:00,0.01945306
20120226 21:00,0
20120226 22:00,0
20120226 23:00,0
20120227 0:00,0.011553189
20120227 1:00,0.03909407
20120227 2:00,0.043792875
20120227 3:00,0.055915797
20120227 4:00,0.084484543
20120227 5:00,0.136077432
20120227 6:00,0.169908838
20120227 7:00,0.216333044
20120227 8:00,0.219340284
20120227 9:00,0.163236532
20120227 10:00,0.10807255
20120227 11:00,0.102809883
20120227 12:00,0.119443659
20120227 13:00,0.101776144
20120227 14:00,0.09829903
20120227 15:00,0.064561599
20120227 16:00,0.006390375
20120227 17:00,0.109858092
20120227 18:00,0.055445916
20120227 19:00,0.094258055
20120227 20:00,0.174419694
20120227 21:00,0.119631611
20120227 22:00,0.067004979
20120227 23:00,0.139460576
20120228 0:00,0.190301659
20120228 1:00,0.316699552
20120228 2:00,0.485386705
20120228 3:00,0.481251749
20120228 4:00,0.331171878
20120228 5:00,0.292829613
20120228 6:00,0.356639407
20120228 7:00,0.40052626
20120228 8:00,0.502490349
20120228 9:00,0.598439988
20120228 10:00,0.558030244
20120228 11:00,0.519687997
20120228 12:00,0.474485478
20120228 13:00,0.338877918
20120228 14:00,0.393947927
20120228 15:00,0.387651527
20120228 16:00,0.441311898
20120228 17:00,0.417066052
20120228 18:00,0.320552569
20120228 19:00,0.393572022
20120228 20:00,0.376374394
20120228 21:00,0.295930824
20120228 22:00,0.287003091
20120228 23:00,0.557090491
20120229 0:00,0.664505196
20120229 1:00,0.556244697
20120229 2:00,0.509350607
20120229 3:00,0.523541004
20120229 4:00,0.452776983
20120229 5:00,0.40541301
20120229 6:00,0.297904324
20120229 7:00,0.2960248
20120229 8:00,0.355041808
20120229 9:00,0.337562255
20120229 10:00,0.320082691
20120229 11:00,0.414434726
20120229 12:00,0.346865887
20120229 13:00,0.227516205
20120229 14:00,0.086364064
20120229 15:00,0.188985992
20120229 16:00,0.312376648
20120229 17:00,0.535382003
20120229 18:00,0.655953374
20120229 19:00,0.792030803
20120229 20:00,0.885912956
20120229 21:00,0.879898478
20120229 22:00,0.722676427
20120229 23:00,0.851423723
20120301 0:00,0.906305778
20120301 1:00,0.922563652
20120301 2:00,0.91852268
20120301 3:00,0.898411772
20120301 4:00,0.907339512
20120301 5:00,0.933840791
20120301 6:00,0.964101102
20120301 7:00,0.968517998
20120301 8:00,0.93252512
20120301 9:00,0.881965959
20120301 10:00,0.879052695
20120301 11:00,0.843153837
20120301 12:00,0.823324858
20120301 13:00,0.751809023
20120301 14:00,0.832158598
20120301 15:00,0.785452474
20120301 16:00,0.699558298
20120301 17:00,0.568085684
20120301 18:00,0.597594207
20120301 19:00,0.691100447
20120301 20:00,0.624471368
20120301 21:00,0.66046423
20120301 22:00,0.714030619
20120301 23:00,0.745042739
20120302 0:00,0.743633108
20120302 1:00,0.868809289
20120302 2:00,0.909406985
20120302 3:00,0.844563468
20120302 4:00,0.756131917
20120302 5:00,0.931773321
20120302 6:00,0.958838424
20120302 7:00,0.913917841
20120302 8:00,0.898975639
20120302 9:00,0.583967657
20120302 10:00,0.309557363
20120302 11:00,0.347147814
20120302 12:00,0.210976406
20120302 13:00,0.130156937
20120302 14:00,0.131566577
20120302 15:00,0.152241328
20120302 16:00,0.202518557
20120302 17:00,0.208720983
20120302 18:00,0.242834316
20120302 19:00,0.197819748
20120302 20:00,0.159665443
20120302 21:00,0.146978665
20120302 22:00,0.126303916
20120302 23:00,0.15383892
20120303 0:00,0.098393008
20120303 1:00,0.15412085
20120303 2:00,0.126303917
20120303 3:00,0.101118313
20120303 4:00,0.099050842
20120303 5:00,0.079315852
20120303 6:00,0.085988157
20120303 7:00,0.087209847
20120303 8:00,0.074523069
20120303 9:00,0.053472417
20120303 10:00,0.008927732
20120303 11:00,0.000361223
20120303 12:00,0.001019054
20120303 13:00,0.092002631
20120303 14:00,0.163048584
20120303 15:00,0.167371485
20120303 16:00,0.157973871
20120303 17:00,0.159101587
20120303 18:00,0.216333049
20120303 19:00,0.163800392
20120303 20:00,0.131660555
20120303 21:00,0.14265576
20120303 22:00,0.263415088
20120303 23:00,0.277887408
20120304 0:00,0.418005816
20120304 1:00,0.785828385
20120304 2:00,0.867963521
20120304 3:00,0.837233324
20120304 4:00,0.746264426
20120304 5:00,0.721454736
20120304 6:00,0.651630474
20120304 7:00,0.548256733
20120304 8:00,0.443097442
20120304 9:00,0.283713929
20120304 10:00,0.15167747
20120304 11:00,0.180622116
20120304 12:00,0.130908746
20120304 13:00,0.130626819
20120304 14:00,0.10948219
20120304 15:00,0.156470251
20120304 16:00,0.241988529
20120304 17:00,0.336528516
20120304 18:00,0.2251668
20120304 19:00,0.199135416
20120304 20:00,0.082041158
20120304 21:00,0.125646086
20120304 22:00,0.125834037
20120304 23:00,0.041067569
20120305 0:00,0.046330231
20120305 1:00,0.129217177
20120305 2:00,0.096513483
20120305 3:00,0.097171317
20120305 4:00,0.112771354
20120305 5:00,0.13297622
20120305 6:00,0.108448453
20120305 7:00,0.071703786
20120305 8:00,0.081477304
20120305 9:00,0.081853208
20120305 10:00,0.01841932
20120305 11:00,0.022642374
20120305 12:00,0
20120305 13:00,0
20120305 14:00,0
20120305 15:00,0
20120305 16:00,0.003077719
20120305 17:00,0.024057889
20120305 18:00,0.001958816
20120305 19:00,0.059014072
20120305 20:00,0.130250914
20120305 21:00,0.010504768
20120305 22:00,0.019828962
20120305 23:00,0.226294512
20120306 0:00,0.09078094
20120306 1:00,0.344046603
20120306 2:00,0.437928759
20120306 3:00,0.504275903
20120306 4:00,0.550606133
20120306 5:00,0.5617893
20120306 6:00,0.431256455
20120306 7:00,0.438774541
20120306 8:00,0.429658861
20120306 9:00,0.363123754
20120306 10:00,0.236631888
20120306 11:00,0.205149887
20120306 12:00,0.214359551
20120306 13:00,0.252701811
20120306 14:00,0.447984196
20120306 15:00,0.426369694
20120306 16:00,0.225354757
20120306 17:00,0.395921432
20120306 18:00,0.237571652
20120306 19:00,0.292171781
20120306 20:00,0.288224783
20120306 21:00,0.265294608
20120306 22:00,0.235222249
20120306 23:00,0.291138044
20120307 0:00,0.405976873
20120307 1:00,0.472793902
20120307 2:00,0.323371859
20120307 3:00,0.23710177
20120307 4:00,0.225448731
20120307 5:00,0.213043881
20120307 6:00,0.231839111
20120307 7:00,0.337750206
20120307 8:00,0.57156281
20120307 9:00,0.605582179
20120307 10:00,0.602950827
20120307 11:00,0.327976687
20120307 12:00,0.284371761
20120307 13:00,0.268207872
20120307 14:00,0.27779343
20120307 15:00,0.280330792
20120307 16:00,0.254957236
20120307 17:00,0.37552861
20120307 18:00,0.432290191
20120307 19:00,0.397894927
20120307 20:00,0.096137583
20120307 21:00,0.129499105
20120307 22:00,0.076308616
20120307 23:00,0.059580866
20120308 0:00,0
20120308 1:00,0
20120308 2:00,0.013711704
20120308 3:00,0.108918332
20120308 4:00,0.177145003
20120308 5:00,0.263603036
20120308 6:00,0.257588564
20120308 7:00,0.109764117
20120308 8:00,0.131942485
20120308 9:00,0.074335118
20120308 10:00,0.031200076
20120308 11:00,0.004974862
20120308 12:00,0
20120308 13:00,0
20120308 14:00,0.006669368
20120308 15:00,0.033637579
20120308 16:00,0.050183251
20120308 17:00,0.003271546
20120308 18:00,0
20120308 19:00,0.028001948
20120308 20:00,0
20120308 21:00,0
20120308 22:00,0
20120308 23:00,0.027816933
20120309 0:00,0.041443471
20120309 1:00,0.112865329
20120309 2:00,0.192181182
20120309 3:00,0.191711302
20120309 4:00,0.211070382
20120309 5:00,0.323841738
20120309 6:00,0.229019823
20120309 7:00,0.253077713
20120309 8:00,0.206183626
20120309 9:00,0.216521
20120309 10:00,0.083826707
20120309 11:00,0.057983272
20120309 12:00,0.104595429
20120309 13:00,0.092378534
20120309 14:00,0.097171317
20120309 15:00,0.188516112
20120309 16:00,0.322901977
20120309 17:00,0.148764212
20120309 18:00,0.082886943
20120309 19:00,0.069542337
20120309 20:00,0.054506156
20120309 21:00,0.066629075
20120309 22:00,0.016533925
20120309 23:00,0
20120310 0:00,0.007800018
20120310 1:00,0.011177287
20120310 2:00,0.07038812
20120310 3:00,0.130814766
20120310 4:00,0.214077618
20120310 5:00,0.242176479
20120310 6:00,0.265200634
20120310 7:00,0.254299401
20120310 8:00,0.275631987
20120310 9:00,0.244243956
20120310 10:00,0.076590545
20120310 11:00,0.035992856
20120310 12:00,0.044920591
20120310 13:00,0.037684428
20120310 14:00,0.01118316
20120310 15:00,0
20120310 16:00,0
20120310 17:00,0
20120310 18:00,0
20120310 19:00,0
20120310 20:00,0
20120310 21:00,0
20120310 22:00,0
20120310 23:00,0
20120311 0:00,0
20120311 1:00,0
20120311 2:00,0.016812918
20120311 3:00,0.075368854
20120311 4:00,0.163142559
20120311 5:00,0.274316321
20120311 6:00,0.334179112
20120311 7:00,0.313034477
20120311 8:00,0.251574095
20120311 9:00,0.160981109
20120311 10:00,0.092848412
20120311 11:00,0.059580866
20120311 12:00,0.076684519
20120311 13:00,0.10920026
20120311 14:00,0.104219525
20120311 15:00,0.14293769
20120311 16:00,0.188422136
20120311 17:00,0.212761953
20120311 18:00,0.181843809
20120311 19:00,0.208345074
20120311 20:00,0.165022079
20120311 21:00,0.121605111
20120311 22:00,0.097453247
20120311 23:00,0.062964005
20120312 0:00,0.158349775
20120312 1:00,0.076684524
20120312 2:00,0.007694294
20120312 3:00,0
20120312 4:00,0.132036458
20120312 5:00,0.287191046
20120312 6:00,0.194060702
20120312 7:00,0.136171409
20120312 8:00,0.165961843
20120312 9:00,0.179024523
20120312 10:00,0.37327318
20120312 11:00,0.475989088
20120312 12:00,0.402217829
20120312 13:00,0.323841736
20120312 14:00,0.243586123
20120312 15:00,0.108824356
20120312 16:00,0.068132691
20120312 17:00,0.03401936
20120312 18:00,0.034865145
20120312 19:00,0.144253358
20120312 20:00,0.314820029
20120312 21:00,0.362559903
20120312 22:00,0.208439055
20120312 23:00,0.067756789
20120313 0:00,0.112583403
20120313 1:00,0.10995207
20120313 2:00,0.093036367
20120313 3:00,0.01699206
20120313 4:00,0
20120313 5:00,0.059956771
20120313 6:00,0.083356828
